id,平均视频更新时间,UP主所在分区,视频平均时长,视频总数,视频平均点赞数,视频平均硬币数,视频平均转发数,视频平均弹幕数,视频平均收藏数,视频平均播放量,视频平均评论数,视频推荐指数,点赞/播放量超过4%的视频数,粉丝数
59905809,8.18,鬼畜,138.22,100,233388.35,107469.46,29284.59,5460.93,78237.23,2834205.33,3048.47,889340.1394999999,94,3270111
9618426,4.691666666666666,影视,97.6,120,18744.616666666665,2089.491666666667,713.8416666666667,400.34166666666664,5049.375,251296.65,354.475,73402.85,110,352739
730732,8.34351145038168,动画,910.1603053435115,131,147146.70229007633,54560.15267175573,8104.091603053435,7904.900763358779,24735.175572519085,2244052.6564885494,6372.0687022900765,659689.7015267177,126,3904223
415890389,9.346666666666666,游戏,201.26666666666668,75,21054.52,8717.48,3434.4133333333334,896.0933333333334,6421.12,276089.08,579.4666666666667,85508.27799999999,71,268799
481564884,22.5,知识,384.9166666666667,12,367.75,61.083333333333336,26.25,18.833333333333332,199.91666666666666,11195.5,93.25,3090.966666666667,4,472646
436473455,8.951219512195122,音乐,319.7439024390244,82,18304.317073170732,5363.682926829269,680.1463414634146,1106.9878048780488,2653.109756097561,355003.0731707317,680.5731707317074,100137.01341463417,68,2950805
431313625,1.3280542986425339,动画,23.22398190045249,442,55344.40271493213,1156.5995475113123,5313.6108597285065,351.447963800905,5756.966063348416,587963.9886877828,847.316742081448,174986.1602941177,434,1750744
1893045,13.233870967741936,生活,209.68548387096774,124,131655.4193548387,16244.870967741936,13187.959677419354,1839.008064516129,27107.58870967742,1682097.814516129,982.4112903225806,496858.18991935503,119,3174332
33824345,11.782608695652174,游戏,1010.6521739130435,92,136457.34782608695,38217.54347826087,8188.70652173913,3488.6304347826085,27180.130434782608,2419924.25,1605.054347826087,689955.7559782608,72,2876269
67141,8.962962962962964,游戏,4687.268518518518,108,17434.064814814814,5864.925925925926,652.5185185185185,950.2592592592592,2423.8703703703704,254201.37037037036,818.1574074074074,74695.97777777778,104,1451212
3541434,2.09,生活,135.67,100,2959.88,335.49,288.84,186.51,664.42,114446.66,427.18,30547.919000000013,21,108973
138832847,4.576744186046511,影视,642.8604651162791,215,39001.37209302326,7197.776744186047,4403.386046511628,6412.390697674418,3664.5627906976742,987591.1348837209,2059.986046511628,272507.79441860464,99,1509485
6101118,7.037037037037037,时尚,28.0,27,48763.11111111111,4402.925925925926,1652.5185185185185,156.74074074074073,12384.518518518518,299220.9259259259,346.81481481481484,100979.9351851852,27,340886
2091493365,0.8393234672304439,动物圈,72.69133192389006,473,28043.58350951374,766.4482029598308,582.5158562367865,256.24524312896403,633.2177589852008,303046.6913319239,288.82241014799155,88043.18742071878,473,1228478
636571316,2.042483660130719,知识,39.98692810457516,306,78056.56862745098,459.60130718954247,1276.1503267973856,276.66993464052285,5153.339869281046,726543.2189542484,818.1699346405229,215791.90081699356,305,1440531
326427334,9.83673469387755,知识,614.7142857142857,49,41526.28571428572,21052.714285714286,5351.755102040816,2740.204081632653,13565.469387755102,716458.6326530612,1048.6938775510205,212942.51122448978,45,1661945
673906883,19.857142857142858,生活,251.47619047619048,21,2251.6666666666665,648.0,210.0952380952381,69.23809523809524,739.8571428571429,53854.666666666664,198.23809523809524,15078.53809523809,17,46809
1447574,13.565217391304348,音乐,238.7826086956522,115,27732.565217391304,14830.382608695652,2031.4,2911.895652173913,13952.773913043478,404502.62608695653,1759.2,125423.94608695658,115,1239351
419220,2.6621315192743764,游戏,3828.0476190476193,882,8865.784580498866,4984.551020408163,605.0657596371882,2240.901360544218,2352.7687074829932,172049.17346938775,497.7517006802721,50716.75890022682,635,1618767
2821370,58.388888888888886,动画,97.72222222222223,18,19308.277777777777,4085.777777777778,1087.111111111111,416.0,5725.277777777777,217580.55555555556,373.3888888888889,66438.36666666667,17,24786
2860983,3.440677966101695,游戏,442.5310734463277,354,11885.104519774011,1667.0395480225989,562.8587570621469,554.8446327683616,1045.4717514124293,203906.0988700565,520.4152542372881,57478.84307909608,331,697250
34180472,365.0,影视,192.0,1,30.0,6.0,7.0,2.0,15.0,730.0,7.0,209.2,1,35
2063605,16.533333333333335,生活,275.74444444444447,90,139505.55555555556,25250.11111111111,2513.4444444444443,1847.3555555555556,16170.622222222222,2193062.7555555557,862.6444444444444,621611.208888889,79,1209852
2990100,3.796116504854369,知识,255.88349514563106,103,13400.83495145631,1484.7475728155339,3019.0873786407765,1412.0582524271845,1528.368932038835,409349.9417475728,1370.0388349514562,111674.52038834954,18,818294
9303228,8.148760330578513,知识,1130.4628099173553,121,25591.338842975205,11135.88429752066,2172.4628099173556,2396.214876033058,8676.297520661157,433471.35537190083,1167.1487603305786,128390.4404958678,110,1362281
2064022092,365.0,动画,69.0,1,89.0,5.0,11.0,0.0,18.0,1484.0,7.0,423.40000000000003,1,17
234256,6.863945578231292,游戏,1306.0748299319728,147,29411.408163265307,13240.761904761905,1131.2176870748299,3690.578231292517,4631.775510204082,491852.55102040817,785.9319727891157,143882.87312925176,123,1585709
295711424,16.491803278688526,游戏,531.639344262295,61,59035.29508196721,12843.88524590164,2508.8688524590166,3232.5081967213114,9309.131147540984,1227405.3770491802,1538.4754098360656,341809.4704918033,52,2039197
398385878,0.9491525423728814,知识,148.26553672316385,177,1046.2485875706216,65.41242937853107,37.61581920903955,23.88135593220339,253.180790960452,9925.169491525423,72.22598870056497,3062.923446327682,136,17347
1887085169,15.170731707317072,知识,5210.536585365854,41,5121.536585365854,3021.439024390244,339.4146341463415,804.170731707317,5509.390243902439,86650.80487804877,266.8536585365854,27204.767073170726,40,204510
1060298161,365.0,生活,19.0,1,18.0,0.0,3.0,0.0,2.0,285.0,4.0,82.45,1,28
20990353,2.128476821192053,游戏,1315.4092715231789,755,9378.21059602649,2198.7470198675496,871.2013245033113,1260.348344370861,1594.917880794702,234375.13774834436,641.9390728476822,64986.678609271505,373,2094712
1645067055,1.050251256281407,生活,72.15075376884423,199,41195.08542713568,1283.145728643216,2114.2964824120604,222.50251256281408,5450.929648241206,666322.4824120603,332.1457286432161,186697.62914572857,188,455959
291323980,3.9076923076923076,动画,119.22307692307692,130,1483.623076923077,90.65384615384616,330.0692307692308,25.369230769230768,441.81538461538463,16382.661538461538,58.41538461538462,5089.476153846156,125,68749
1213516929,4.071428571428571,美食,27.642857142857142,14,3602.285714285714,59.785714285714285,458.7857142857143,626.6428571428571,748.5,168151.7857142857,1098.142857142857,44692.510714285716,10,159716
15834498,8.626016260162602,生活,555.7520325203252,246,4191.959349593496,9065.439024390244,774.8252032520326,7247.934959349594,1425.9959349593496,347018.2804878049,3600.6747967479673,97289.66727642273,36,990436
423895,6.239010989010989,游戏,3645.214285714286,364,41486.27472527473,43330.06593406593,2252.1593406593406,15350.975274725275,13109.958791208792,1178551.728021978,3320.0796703296705,341317.1734890108,149,2554590
596842980,6.773913043478261,美食,203.27826086956523,115,200199.71304347826,40889.565217391304,2596.686956521739,3703.895652173913,58167.58260869565,5241816.843478261,1773.0521739130436,1428088.9882608694,51,4058571
26287758,3.632911392405063,舞蹈,70.07594936708861,79,29125.98734177215,1353.0759493670887,637.4810126582279,143.44303797468353,7212.974683544304,359454.56962025317,319.60759493670884,104786.86898734179,75,614140
34671026,14.666666666666666,动画,84.875,48,14862.791666666666,936.7083333333334,414.0833333333333,143.6875,4773.145833333333,221974.10416666666,190.79166666666666,63627.51145833333,33,80805
550887704,1.9393939393939394,生活,27.151515151515152,33,772.8787878787879,27.90909090909091,25.848484848484848,3.272727272727273,76.60606060606061,4802.090909090909,20.636363636363637,1568.8924242424243,32,2415
285499073,6.367741935483871,生活,621.516129032258,155,191497.27096774193,55324.7935483871,4623.348387096774,16053.470967741936,17920.91612903226,2383774.329032258,2847.548387096774,710383.0996774194,151,4719298
158119101,23.837209302325583,动画,583.6744186046511,43,154309.0465116279,88070.27906976744,9445.767441860466,4190.162790697675,37996.04651162791,1969293.9069767443,2256.767441860465,608920.2534883722,42,1259778
1425239276,9.0,生活,41.22222222222222,9,3231.0,305.8888888888889,132.44444444444446,7.666666666666667,221.77777777777777,25183.0,120.33333333333333,7907.705555555554,9,1001049
49827106,5.8789808917197455,知识,175.4203821656051,157,24715.808917197453,841.6114649681529,967.7070063694267,1558.0445859872611,4506.630573248408,926507.1082802548,447.1528662420382,244584.43757961772,57,591122
1526560679,2.910569105691057,知识,5708.658536585366,123,13020.569105691056,4670.528455284553,946.7967479674796,2151.2357723577234,6263.1463414634145,234538.13008130083,517.4146341463414,69225.45365853657,102,3953082
5870268,6.304347826086956,影视,548.4695652173913,115,266817.47826086957,94074.59130434782,14711.895652173913,15985.626086956521,32184.94782608696,3232979.513043478,7639.895652173913,980534.5365217392,112,6383537
27959806,8.466666666666667,生活,237.03333333333333,60,43846.21666666667,6446.866666666667,4144.633333333333,973.5666666666667,13041.85,840895.2166666667,949.8833333333333,237509.75250000006,45,1302303
7655977,30.444444444444443,生活,353.5925925925926,27,29991.925925925927,3972.037037037037,330.1111111111111,1850.7037037037037,1832.5555555555557,515063.5925925926,1455.888888888889,144421.95370370374,22,1041179
10874201,10.6875,游戏,608.525,80,99559.8,14971.725,1336.7375,3693.225,21943.575,1611312.1625,1030.0875,457915.0906249997,76,2426434
429741851,3.49618320610687,游戏,256.5,262,54749.70992366412,2207.1297709923665,1527.530534351145,1365.7633587786258,9467.381679389313,1819428.3053435115,723.7175572519084,482232.33740458015,72,2586489
34279833,5.597864768683274,美食,356.5480427046263,281,23413.462633451956,7551.693950177936,915.3772241992882,1450.9537366548043,3485.462633451957,341763.64412811387,500.729537366548,100202.51209964417,251,1319152
4571785,12.32258064516129,游戏,614.4193548387096,31,28658.74193548387,5932.548387096775,914.741935483871,2041.0645161290322,5727.1612903225805,470829.96774193546,487.93548387096774,134822.60161290324,30,325765
458165375,7.328125,知识,609.84375,64,20917.96875,3416.78125,689.234375,710.609375,5908.8125,251532.9375,348.90625,75227.12500000003,50,3934343
168160301,12.1,生活,135.0,10,1003.7,519.3,326.5,32.8,2481.7,35255.0,157.4,10439.439999999999,1,10258
174890586,5.162790697674419,美食,189.69767441860466,86,74635.30232558139,5620.337209302325,3157.406976744186,966.8255813953489,7680.488372093023,1082701.4069767443,521.7558139534884,307571.63081395347,86,1878131
390371228,10.809917355371901,知识,295.099173553719,121,50012.09917355372,8534.03305785124,3750.2396694214876,4971.429752066116,11912.578512396694,977668.652892562,2280.3553719008264,276560.2475206612,82,1557272
1320581,2.2061328790459966,游戏,2024.114139693356,587,12997.155025553662,3361.5689948892673,1392.4940374787052,1160.221465076661,2143.9659284497443,223457.81771720614,872.6899488926746,64699.79480408862,476,769750
488009671,2.248618784530387,生活,112.06629834254143,362,23770.546961325967,697.5414364640884,200.3756906077348,296.4640883977901,1183.707182320442,370018.5607734807,437.65193370165747,103060.85953038663,342,1339946
63231,8.37062937062937,动画,630.1048951048951,143,216753.21678321678,88124.20979020979,12973.202797202797,15112.65034965035,45630.16083916084,3000930.5314685316,6793.874125874126,902419.1832167825,139,5551133
525952604,14.666666666666666,游戏,287.4583333333333,24,73498.25,12868.375,5986.791666666667,3142.25,5384.875,1258065.7916666667,3029.5,356739.3354166667,22,1620448
479083245,3.132911392405063,动物圈,37.32911392405063,158,11756.974683544304,177.98101265822785,458.9177215189873,78.28481012658227,479.2974683544304,156326.32278481012,135.12025316455697,44360.06487341776,154,110428
1855673040,5.59375,生活,28.9375,32,13510.25,1303.03125,575.625,141.25,2415.34375,133538.28125,182.9375,40509.5359375,32,287538
16189641,9.0,游戏,123.01388888888889,72,10855.416666666666,488.8888888888889,712.4722222222222,170.11111111111111,3155.6388888888887,164035.30555555556,162.98611111111111,47053.962499999994,63,99501
505601772,5.075,美食,423.175,40,45180.05,2731.4,3833.45,3473.875,2288.7,816514.2,1131.05,228121.77999999994,39,470411
213845897,7.3584905660377355,知识,715.0817610062893,159,13539.415094339623,2671.377358490566,1041.4150943396226,1335.446540880503,3932.6540880503144,330416.23899371066,587.0817610062893,91662.03333333333,90,1644429
4831263,1.7396449704142012,游戏,885.2100591715977,338,94180.91124260356,17887.51775147929,866.1952662721893,4743.381656804734,15367.03550295858,1672987.5118343194,1045.2307692307693,470519.5223372784,329,1463498
11073,9.854166666666666,音乐,556.3194444444445,144,108190.22916666667,54521.444444444445,8284.701388888889,5802.381944444444,40332.36111111111,1238909.1527777778,3431.6111111111113,395576.08402777783,136,4342428
76033602,44.333333333333336,知识,196.58333333333334,12,77.25,17.416666666666668,18.166666666666668,8.25,68.91666666666667,4564.25,21.25,1222.3041666666668,0,1344
691874720,5.6923076923076925,知识,2043.6923076923076,52,1852.0384615384614,1015.4615384615385,266.1730769230769,232.32692307692307,3324.8076923076924,47133.942307692305,86.3076923076923,14215.085576923073,21,101799
642228,46.76470588235294,动画,190.58823529411765,17,18346.823529411766,8344.35294117647,912.5882352941177,345.7647058823529,6943.588235294118,212085.76470588235,427.2352941176471,66637.74117647058,16,185457
698537200,10.434782608695652,动画,58.3768115942029,69,77837.52173913043,1356.8260869565217,8169.695652173913,816.3768115942029,7039.869565217391,1050263.420289855,1083.6521739130435,302017.38405797107,67,1012900
598464467,27.52,科技,593.16,25,145072.76,32856.36,10757.36,5553.4,54695.2,2952856.24,3636.12,835924.4920000001,20,2682558
1851255796,6.032258064516129,动画,21.032258064516128,31,5899.032258064516,482.61290322580646,4297.4838709677415,11.096774193548388,1142.7096774193549,60745.45161290323,301.1290322580645,20785.214516129032,31,69134
255494213,3.74,游戏,154.49,100,1565.24,76.54,29.02,28.81,31.25,27998.76,35.9,7709.073,94,19076
1202762767,12.885714285714286,娱乐,138.02857142857144,35,54979.71428571428,11147.885714285714,1767.4285714285713,716.9714285714285,8743.685714285713,512829.4857142857,806.2285714285714,158951.2542857142,27,2464608
3314672,3.522727272727273,舞蹈,26.852272727272727,88,15638.75,850.0681818181819,227.79545454545453,26.761363636363637,7472.659090909091,91118.77272727272,98.48863636363636,31803.795454545456,88,439587
16581691,12.636363636363637,时尚,750.2727272727273,11,25885.363636363636,7284.090909090909,2275.5454545454545,2805.5454545454545,7902.818181818182,463032.2727272727,345.8181818181818,134022.56818181818,10,81848
18202105,8.917582417582418,美食,396.33516483516485,182,371423.1978021978,202506.53296703298,12397.335164835165,16402.43956043956,49437.76373626374,5588485.939560439,4215.521978021978,1657210.2920329673,134,11201551
42561463,3.570135746606335,音乐,167.93665158371041,221,107994.70588235294,17275.42081447964,4894.737556561086,1902.6696832579185,15334.75113122172,1202015.371040724,1618.737556561086,359557.72420814476,210,3429611
131058159,1.0732113144758735,知识,308.21297836938436,601,2742.936772046589,382.13477537437603,110.03993344425957,201.9467554076539,925.6356073211315,85530.45257903494,97.86023294509151,23096.27920133111,266,2335449
290381772,19.0,游戏,99.33333333333333,3,4589.0,432.6666666666667,23.0,26.0,480.0,31923.666666666668,212.66666666666666,10242.85,3,147432
37060473,29.5,生活,503.5,6,1480.5,138.0,200.66666666666666,6.833333333333333,959.8333333333334,54242.666666666664,147.33333333333334,14678.08333333333,3,21279
327750329,19.264150943396228,时尚,811.1698113207547,53,30258.849056603773,10262.77358490566,2503.6792452830186,1453.7735849056603,20886.754716981133,566618.5094339623,732.7358490566038,166506.1141509434,46,2317544
1415383726,5.781609195402299,生活,158.5632183908046,87,19514.22988505747,2863.7816091954023,771.0689655172414,206.98850574712642,2940.229885057471,217001.02298850575,267.4367816091954,64735.940804597674,81,491393
94510621,1.491484184914842,生活,126.23357664233576,411,105380.3698296837,4029.639902676399,7662.289537712895,2381.1386861313867,7582.866180048662,1876500.5158150853,2758.360097323601,521817.16593673977,375,3980784
1173471557,32.4,生活,153.8,5,10054.6,1784.6,629.4,167.4,3115.8,113616.6,162.0,34583.969999999994,4,11795
23630128,4.11371237458194,知识,1856.1872909698998,299,24205.28762541806,12865.632107023412,1764.7491638795987,8080.214046822743,9128.284280936456,771456.6555183947,1021.3244147157191,215130.4819397994,89,6610439
2435767,23.38095238095238,知识,1128.8809523809523,42,30395.380952380954,6809.880952380952,1076.904761904762,3037.7380952380954,6779.452380952381,670900.1666666666,872.1666666666666,186851.08690476188,29,1504890
3985676,7.074468085106383,动画,179.40425531914894,94,57178.5,12288.468085106382,3040.2340425531916,948.3723404255319,15334.840425531915,603081.8191489362,10.712765957446809,185365.46861702128,93,1050057
328303954,37.93103448275862,音乐,323.37931034482756,29,12053.344827586207,5381.0,1087.6896551724137,408.82758620689657,4857.413793103448,163046.44827586206,387.0344827586207,50163.53275862068,27,1481860
3494353144121809,3.909090909090909,知识,1221.909090909091,11,3167.2727272727275,2611.909090909091,652.3636363636364,151.0909090909091,4708.181818181818,42385.27272727273,565.6363636363636,14998.554545454543,11,51320
3219088,10.91304347826087,游戏,402.5652173913044,23,50275.69565217391,13586.304347826086,2767.7391304347825,1883.5217391304348,5578.782608695652,888350.2608695652,2614.217391304348,252765.73913043478,22,310055
326081112,15.217391304347826,知识,211.47826086956522,23,42108.260869565216,2486.782608695652,7952.869565217391,1015.8260869565217,8463.260869565218,798835.0,1673.7826086956522,225933.3108695652,20,2815210
520981241,1.8936170212765957,游戏,82.25531914893617,47,5016.04255319149,66.85106382978724,86.23404255319149,40.48936170212766,1451.3829787234042,128696.14893617021,52.361702127659576,34731.49042553192,26,26355
1481675,8.5625,时尚,87.953125,64,26376.890625,3593.890625,1353.28125,354.125,9474.40625,255017.171875,361.984375,79683.33984374999,62,638778
2350559,17.36,时尚,128.4,25,57076.36,10912.24,4893.12,658.08,16509.12,936709.52,945.52,269902.86799999996,24,1301954
380450992,21.837209302325583,生活,282.72093023255815,43,18579.279069767443,15781.46511627907,1150.953488372093,474.6744186046512,4649.139534883721,371746.18604651163,321.72093023255815,109084.71627906976,21,172951
4408371,19.333333333333332,生活,667.1363636363636,66,20545.166666666668,4473.590909090909,2107.0,1223.3636363636363,5676.075757575758,317928.98484848486,553.6969696969697,93167.59621212122,62,645246
589991077,16.448275862068964,游戏,119.82758620689656,29,107280.5172413793,3971.1724137931033,3523.137931034483,627.9655172413793,30446.068965517243,2151770.6551724137,400.44827586206895,594102.4086206898,18,632072
514019783,5.1847133757961785,运动,120.01273885350318,157,25626.94904458599,1896.2420382165606,518.8471337579617,503.78343949044586,1478.7898089171974,395115.5222929936,659.7898089171974,111008.53152866241,151,1502873
483504495,2.837037037037037,游戏,135.77777777777777,135,4380.111111111111,81.0962962962963,22.933333333333334,27.340740740740742,1918.325925925926,199337.16296296296,44.11851851851852,52236.615185185176,19,84733
457718798,3.095890410958904,生活,65.31506849315069,73,94022.93150684932,8863.890410958904,1481.3972602739725,490.05479452054794,4226.534246575343,1160814.6849315069,911.054794520548,334075.6424657535,70,1615450
481936705,6.506849315068493,知识,123.41780821917808,146,39141.72602739726,1912.5616438356165,723.6712328767123,705.4109589041096,5489.061643835616,805100.3767123288,659.4931506849315,220323.69212328762,108,1837362
24314825,12.829268292682928,鬼畜,115.9390243902439,82,41702.04878048781,9293.40243902439,5314.6463414634145,873.3536585365854,11965.585365853658,571268.756097561,600.5365853658536,170583.3890243903,76,1145865
219683419,11.074074074074074,影视,147.8148148148148,27,186797.4814814815,22286.25925925926,4767.481481481482,2940.777777777778,27238.296296296296,1958020.6296296297,2424.814814814815,586316.8685185185,26,1973270
249703977,4.74,生活,338.76,50,1132.4,197.78,71.94,120.94,147.94,56705.16,219.98,14932.275999999998,1,25027
322234265,20.375,游戏,110.375,8,530.875,114.625,185.125,3.125,115.25,8370.625,94.375,2535.5062500000004,7,1870
92990263,17.4,影视,83.5,10,19167.5,733.0,789.5,61.8,6306.9,247715.1,222.1,72368.305,6,35422
1813173223,5.5,生活,97.24137931034483,58,239668.44827586206,10534.534482758621,5739.896551724138,1154.2758620689656,15485.810344827587,2748020.120689655,1493.7586206896551,796235.1181034485,54,1863663
347863604,7.6,生活,126.56666666666666,30,19406.633333333335,857.1666666666666,597.5,73.6,1472.2,231126.76666666666,142.13333333333333,66773.66500000001,27,23798
437573432,2.5943877551020407,汽车,849.2525510204082,392,7767.168367346939,4051.816326530612,536.1683673469388,1805.2729591836735,1931.5484693877552,365424.637755102,462.9540816326531,97892.20969387767,35,796369
6875363,9.8625,游戏,299.9,80,71423.0125,7237.55,1528.5125,1041.5,8718.975,929794.575,737.8,268157.3887499999,78,1720047
676513039,7.6909090909090905,动画,42.10909090909091,110,54441.88181818182,3527.418181818182,1034.081818181818,336.9818181818182,8954.1,448897.0272727273,388.3727272727273,139008.7977272727,110,1457851
406517693,5.8544303797468356,生活,412.9113924050633,158,33367.715189873416,7228.778481012659,1443.9050632911392,2657.3417721518986,4411.506329113924,458262.2784810127,922.4430379746835,134425.87594936712,143,1083101
8034163,7.820143884892087,鬼畜,254.15107913669064,139,39892.12949640288,8187.640287769784,4458.410071942446,1807.568345323741,9045.302158273382,560664.8920863309,638.0503597122303,165765.01510791367,135,1172382
1848018,6.821428571428571,生活,415.0580357142857,224,42580.169642857145,10928.0625,1286.8794642857142,3695.0401785714284,10513.72767857143,473538.9375,1002.6160714285714,145593.3357142858,222,1385545
332432527,10.92156862745098,生活,567.3333333333334,102,23207.450980392157,8331.970588235294,768.7254901960785,2744.0098039215686,6808.549019607844,457094.48039215687,696.3725490196078,130769.3416666667,64,1318591
402576555,8.17094017094017,知识,218.0940170940171,117,179996.0341880342,23007.0,5209.3675213675215,4165.188034188034,19231.79487179487,3163260.3333333335,3935.017094017094,884151.5380341882,109,4257749
25910292,3.7440633245382586,科技,638.2163588390501,379,21848.07915567282,5063.039577836412,7430.841688654354,6765.385224274406,2762.7440633245383,812388.8179419525,2927.472295514512,223026.12321899738,33,2316151
282994,9.423076923076923,音乐,464.52564102564105,156,55505.21153846154,28779.416666666668,3354.8076923076924,2050.076923076923,20073.49358974359,664306.1025641026,1924.7179487179487,209415.22756410262,144,3400432
376666642,17.170212765957448,生活,50.40425531914894,47,191195.97872340426,15008.68085106383,2859.851063829787,824.1489361702128,11477.170212765957,1412954.3404255318,991.8297872340426,441605.90212765965,47,1098969
1773346,3.4038461538461537,游戏,2713.548076923077,104,26276.259615384617,11433.923076923076,2130.8365384615386,3534.6923076923076,8351.01923076923,972323.5576923077,985.3653846153846,263756.79326923087,36,5445672
265059948,30.333333333333332,知识,424.22222222222223,27,73138.77777777778,24824.48148148148,2672.740740740741,3620.074074074074,11592.481481481482,857855.6666666666,2718.5555555555557,261266.06111111114,25,2668251
154506630,9.02127659574468,舞蹈,79.34042553191489,47,30145.617021276597,6895.914893617021,1037.936170212766,313.4468085106383,6822.489361702128,647668.9574468085,1422.5531914893618,180097.76063829788,33,639548
5128788,5.881944444444445,生活,448.8541666666667,144,7223.277777777777,1761.125,423.09722222222223,323.5625,2999.5,125844.65972222222,302.50694444444446,36459.06215277778,106,1056214
53386126,8.76388888888889,时尚,449.0416666666667,72,10379.305555555555,3274.4166666666665,736.375,450.9861111111111,6164.222222222223,120353.84722222222,257.0138888888889,38124.242361111115,72,982481
409333928,83.16666666666667,游戏,231.16666666666666,6,11.0,9.166666666666666,1.8333333333333333,0.6666666666666666,4.5,215.0,2.8333333333333335,65.66666666666667,5,18
5460329,8.12280701754386,游戏,192.56140350877192,57,92029.36842105263,4098.0526315789475,2895.5087719298244,787.8771929824561,15138.859649122807,1594961.2807017544,546.3508771929825,444003.9429824562,48,1109559
385895618,5.651162790697675,美食,106.16279069767442,43,7760.790697674419,530.5813953488372,348.6744186046512,188.8139534883721,388.5581395348837,99451.53488372093,215.30232558139534,28666.8511627907,43,69177
20892823,5.2,生活,413.85333333333335,150,108266.69333333333,14480.8,2978.24,15054.326666666666,20842.08,1922986.8733333333,2094.06,544744.6383333332,117,2727767
290526283,3.1878612716763004,美食,444.08670520231215,346,72525.87283236995,17724.760115606936,4493.812138728324,4736.563583815029,11148.456647398843,1232089.6560693642,1925.887283236994,352828.471820809,340,6845441
7596516,9.521428571428572,动画,1121.0142857142857,140,32314.02142857143,8105.164285714286,846.2785714285715,2371.55,6546.457142857143,538162.0857142857,950.2785714285715,154508.63142857145,138,1304497
37974444,5.739316239316239,科技,60379.482905982906,234,5352.833333333333,4865.803418803419,2427.91452991453,10242.31623931624,13986.08547008547,431758.74358974356,933.4401709401709,122150.01752136754,8,2939332
35303886,67.91666666666667,生活,192.33333333333334,12,44877.916666666664,10389.166666666666,3028.0833333333335,1654.5,10138.833333333334,599341.8333333334,1591.3333333333333,178099.125,12,624664
66437536,25.5,知识,63.0,2,13881.5,1543.5,394.0,44.0,9968.0,112067.0,146.0,37489.55,2,268306
21031789,8.63888888888889,生活,131.78472222222223,144,26206.895833333332,2940.402777777778,1432.4375,646.9166666666666,2079.4305555555557,346293.65277777775,411.6666666666667,100139.05763888892,104,2041259
28021954,60.833333333333336,游戏,552.5,6,86547.33333333333,23944.166666666668,8480.166666666666,4529.5,21332.0,841119.5,2628.1666666666665,268827.24166666664,6,656014
11253297,7.496688741721854,音乐,392.6423841059603,151,66675.26490066225,23663.324503311258,3758.7615894039736,1961.132450331126,20753.70860927152,912623.5960264901,1437.5761589403974,274132.1877483442,143,2962696
208259,146.0,生活,2047.4,5,54832.8,13975.8,4239.4,8577.2,11045.2,1909155.4,2817.8,515227.49000000005,2,2339358
66607740,28.5,知识,21158.53846153846,26,40789.42307692308,13674.307692307691,6675.2307692307695,5481.923076923077,18611.03846153846,894967.3076923077,840.6153846153846,257644.7846153846,8,6056618
50857144,10.043478260869565,时尚,262.7391304347826,69,308.92753623188406,149.53623188405797,30.536231884057973,81.76811594202898,72.94202898550725,11216.565217391304,72.40579710144928,3089.4007246376805,7,22884
12820125,6.084158415841584,知识,1513.2574257425742,202,14499.460396039603,4007.9851485148515,536.2821782178218,1000.2574257425742,4277.950495049505,313704.9801980198,539.1683168316831,88050.14801980201,171,1260923
543931452,8.67605633802817,生活,45.183098591549296,71,108112.33802816902,4724.43661971831,1519.7605633802816,461.85915492957747,7862.971830985915,815253.0704225352,652.5492957746479,252664.4887323943,70,1423263
660798533,9.894736842105264,影视,26.526315789473685,19,29098.315789473683,1200.157894736842,712.421052631579,57.8421052631579,7081.210526315789,192108.1052631579,182.52631578947367,62794.37894736843,17,49002
2884629,47.44444444444444,知识,26923.396825396827,63,3787.4920634920636,2972.3492063492063,1158.904761904762,2839.7301587301586,9533.126984126984,169772.3650793651,348.6507936507937,49977.661111111105,6,1930122
66454334,9.482758620689655,游戏,4981.293103448276,58,2535.396551724138,481.1034482758621,33.41379310344828,259.6896551724138,857.7586206896551,64743.15517241379,157.6551724137931,17836.702586206895,31,113509
694703612,7.707070707070707,游戏,225.93939393939394,99,74608.82828282828,7655.434343434344,1859.5454545454545,948.8787878787879,6287.707070707071,1329440.4747474748,809.5858585858585,368971.2489898989,89,2073748
404200804,6.454545454545454,生活,17.90909090909091,22,57322.954545454544,805.0,7742.090909090909,322.45454545454544,3719.818181818182,595798.1363636364,855.4090909090909,178433.0613636364,22,375542
40328948,6.753246753246753,生活,491.0779220779221,77,17245.155844155845,5914.181818181818,1406.1038961038962,542.8311688311688,5287.0,173793.36363636365,426.3636363636364,55529.51623376621,74,148811
50316381,3.5161290322580645,生活,68.11290322580645,62,181927.32258064515,5960.0161290322585,929.516129032258,824.758064516129,5571.596774193548,2079616.4193548388,1816.3709677419354,598344.6806451613,62,2485178
348640514,4.5046728971962615,科技,67.05919003115265,321,13624.548286604362,723.2056074766355,262.0373831775701,188.202492211838,1155.3239875389409,293683.4672897196,251.62928348909657,79839.72071651087,265,1145250
19827060,22.545454545454547,动画,187.8181818181818,11,6796.454545454545,80.81818181818181,37.81818181818182,23.09090909090909,1811.2727272727273,23312.636363636364,21.454545454545453,9162.959090909093,9,60645
58852835,2.91220556745182,影视,718.2012847965739,467,13489.036402569593,2048.815845824411,271.2740899357602,1412.0813704496788,972.5289079229123,372605.58672376873,438.6916488222698,100561.36991434694,211,1495158
